surah_no,surah_name_en,surah_name_roman,ayah_no_surah,ayah_no_quran,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,place_of_revelation,sajah_ayah,no_of_word_ayah
19,Mary,Maryam,13,2263,"as well as purity and compassion from Us. And he was God-fearing,",264,16,4,122,Meccan,FALSE,7
19,Mary,Maryam,14,2264,and kind to his parents. He was neither arrogant nor disobedient.,264,16,4,122,Meccan,FALSE,6
19,Mary,Maryam,15,2265,"Peace be upon him the day he was born, and the day of his death, and the day he will be raised back to life!",264,16,4,122,Meccan,FALSE,9
19,Mary,Maryam,16,2266,"And mention in the Book ˹O Prophet, the story of˺ Mary when she withdrew from her family to a place in the east,",265,16,4,122,Meccan,FALSE,10
19,Mary,Maryam,17,2267,"screening herself off from them. Then We sent to her Our angel, ˹Gabriel,˺ appearing before her as a man, perfectly formed.",265,16,4,122,Meccan,FALSE,11
19,Mary,Maryam,18,2268,"She appealed, “I truly seek refuge in the Most Compassionate from you! ˹So leave me alone˺ if you are God-fearing.”",265,16,4,122,Meccan,FALSE,8
19,Mary,Maryam,19,2269,"He responded, “I am only a messenger from your Lord, ˹sent˺ to bless you with a pure son.”",265,16,4,122,Meccan,FALSE,9
19,Mary,Maryam,20,2270,"She wondered, “How can I have a son when no man has ever touched me, nor am I unchaste?”",265,16,4,122,Meccan,FALSE,11
19,Mary,Maryam,21,2271,"He replied, “So will it be! Your Lord says, ‘It is easy for Me. And so will We make him a sign for humanity and a mercy from Us.’ It is a matter ˹already˺ decreed.”",265,16,4,122,Meccan,FALSE,17
19,Mary,Maryam,22,2272,So she conceived him and withdrew with him to a remote place.,265,16,4,123,Meccan,FALSE,6
19,Mary,Maryam,23,2273,"Then the pains of labour drove her to the trunk of a palm tree. She cried, “Alas! I wish I had died before this, and was a thing long forgotten!”",265,16,4,123,Meccan,FALSE,13
19,Mary,Maryam,24,2274,"So a voice reassured her from below her, “Do not grieve! Your Lord has provided a stream at your feet.",265,16,4,123,Meccan,FALSE,10
19,Mary,Maryam,25,2275,"And shake the trunk of this palm tree towards you, it will drop fresh, ripe dates upon you.",265,16,4,123,Meccan,FALSE,8
19,Mary,Maryam,26,2276,"So eat and drink, and put your heart at ease. But if you see any of the people, say, ‘I have vowed silence to the Most Compassionate, so I am not talking to anyone today.’”",265,16,4,123,Meccan,FALSE,19
19,Mary,Maryam,27,2277,"Then she returned to her people, carrying him. They said ˹in shock˺, “O Mary! You have certainly done a horrible thing!",265,16,4,123,Meccan,FALSE,11
19,Mary,Maryam,28,2278,"O  sister of Aaron! Your father was not an indecent man, nor was your mother unchaste.”",265,16,4,123,Meccan,FALSE,11
19,Mary,Maryam,29,2279,"So she pointed to the baby. They exclaimed, “How can we talk to someone who is an infant in the cradle?”",265,16,4,123,Meccan,FALSE,11
19,Mary,Maryam,30,2280,"˹Jesus˺ declared, “I am truly a servant of Allah. He has destined me to be given the Scripture and to be a prophet.",265,16,4,123,Meccan,FALSE,8
19,Mary,Maryam,31,2281,"He has made me a blessing wherever I go, and bid me to establish prayer and give alms-tax as long as I live,",265,16,4,123,Meccan,FALSE,11
19,Mary,Maryam,32,2282,and to be kind to my mother. He has not made me arrogant or defiant.,265,16,4,123,Meccan,FALSE,6
19,Mary,Maryam,33,2283,"Peace be upon me the day I was born, the day I die, and the day I will be raised back to life!”",265,16,4,123,Meccan,FALSE,9
19,Mary,Maryam,34,2284,"That is Jesus, son of Mary. ˹And this is˺ a word of truth, about which they dispute.",265,16,4,123,Meccan,FALSE,10
19,Mary,Maryam,35,2285,"It is not for Allah to take a son! Glory be to Him. When He decrees a matter, He simply tells it, “Be!” And it is!",265,16,4,123,Meccan,FALSE,18
19,Mary,Maryam,36,2286,"˹Jesus also declared,˺ “Surely Allah is my Lord and your Lord, so worship Him ˹alone˺. This is the Straight Path.”",265,16,4,123,Meccan,FALSE,9
19,Mary,Maryam,37,2287,"Yet their ˹various˺ groups have differed among themselves ˹about him˺, so woe to the disbelievers when they face a tremendous Day!",265,16,4,123,Meccan,FALSE,12
19,Mary,Maryam,38,2288,How clearly will they hear and see on the Day they will come to Us! But today the wrongdoers are clearly astray.,265,16,4,123,Meccan,FALSE,12
19,Mary,Maryam,39,2289,"And warn them ˹O Prophet˺ of the Day of Regret, when all matters will be settled, while they are ˹engrossed˺ in heedlessness and disbelief.",265,16,4,123,Meccan,FALSE,12
19,Mary,Maryam,40,2290,"Indeed, it is We Who will succeed the earth and whoever is on it. And to Us they will ˹all˺ be returned.",265,16,4,123,Meccan,FALSE,8
19,Mary,Maryam,41,2291,"And mention in the Book ˹O Prophet, the story of˺ Abraham. He was surely a man of truth and a prophet.",266,16,4,123,Meccan,FALSE,9
19,Mary,Maryam,42,2292,"˹Remember˺ when he said to his father, “O dear father! Why do you worship what can neither hear nor see, nor benefit you at all?",266,16,4,123,Meccan,FALSE,15
19,Mary,Maryam,43,2293,"O  dear father! I have certainly received some knowledge which you have not received, so follow me and I will guide you to the Straight Path.",266,16,4,123,Meccan,FALSE,13
19,Mary,Maryam,44,2294,O  dear father! Do not worship Satan. Surely Satan is ever rebellious against the Most Compassionate.,266,16,4,123,Meccan,FALSE,10
19,Mary,Maryam,45,2295,"O  dear father! I truly fear that you will be touched by a torment from the Most Compassionate, and become Satan’s companion ˹in Hell˺.”",266,16,4,123,Meccan,FALSE,11
19,Mary,Maryam,46,2296,"He threatened, “How dare you reject my idols, O  Abraham! If you do not desist, I will certainly stone you ˹to death˺. So be gone from me for a long time!”",266,16,4,123,Meccan,FALSE,14
19,Mary,Maryam,47,2297,"Abraham responded, “Peace be upon you! I will pray to my Lord for your forgiveness. He has truly been Most Gracious to me.",266,16,4,123,Meccan,FALSE,12
19,Mary,Maryam,48,2298,"As I distance myself from ˹all of˺ you and from whatever you invoke besides Allah, I will ˹continue to˺ call upon my Lord ˹alone˺, trusting that I will never be disappointed in invoking my Lord.”",266,16,4,123,Meccan,FALSE,14
19,Mary,Maryam,49,2299,"So after he had left them and what they worshipped besides Allah, We granted him Isaac and Jacob, and made each of them a prophet.",266,16,4,123,Meccan,FALSE,15
19,Mary,Maryam,50,2300,"We showered them with Our mercy, and blessed them with honourable mention.",266,16,4,123,Meccan,FALSE,9
19,Mary,Maryam,51,2301,"And mention in the Book ˹O Prophet, the story of˺ Moses. He was truly a chosen man, and was a messenger and a prophet.",267,16,4,123,Meccan,FALSE,11
19,Mary,Maryam,52,2302,"We called him from the right side of Mount Ṭûr, and drew him near, speaking ˹with him˺ directly.",267,16,4,123,Meccan,FALSE,7
19,Mary,Maryam,53,2303,"And We appointed for him—out of Our grace—his brother, Aaron, as a prophet.",267,16,4,123,Meccan,FALSE,7
19,Mary,Maryam,54,2304,"And mention in the Book ˹O Prophet, the story of˺ Ishmael. He was truly a man of his word, and was a messenger and a prophet.",267,16,4,123,Meccan,FALSE,12
19,Mary,Maryam,55,2305,He used to urge his people to pray and give alms-tax. And his Lord was well pleased with him.,267,16,4,123,Meccan,FALSE,9
19,Mary,Maryam,56,2306,"And mention in the Book ˹O Prophet, the story of˺ Enoch. He was surely a man of truth and a prophet.",267,16,4,123,Meccan,FALSE,9
19,Mary,Maryam,57,2307,And We elevated him to an honourable status.,267,16,4,123,Meccan,FALSE,3
19,Mary,Maryam,58,2308,"Those were ˹some of˺ the prophets who Allah has blessed from among the descendants of Adam, and of those We carried with Noah ˹in the Ark˺, and of the descendants of Abraham and Israel, and of those We ˹rightly˺ guided and chose. Whenever the revelations of the Most Compassionate were recited to them, they fell down, prostrating and weeping.",267,16,4,123,Meccan,TRUE,31
19,Mary,Maryam,59,2309,But they were succeeded by generations who neglected prayer and followed their lusts and so will soon face the evil consequences.,267,16,4,124,Meccan,FALSE,13
19,Mary,Maryam,60,2310,"As for those who repent, believe, and do good, it is they who will be admitted into Paradise, never being denied any reward.",267,16,4,124,Meccan,FALSE,12
19,Mary,Maryam,61,2311,"˹They will be in˺ the Gardens of Eternity, promised in trust by the Most Compassionate to His servants. Surely His promise will be fulfilled.",267,16,4,124,Meccan,FALSE,12
19,Mary,Maryam,62,2312,There they will never hear any idle talk—only ˹greetings of˺ peace. And there they will have their provisions morning and evening.,267,16,4,124,Meccan,FALSE,12
19,Mary,Maryam,63,2313,"That is Paradise, which We will grant to whoever is devout among Our servants.",267,16,4,124,Meccan,FALSE,9
19,Mary,Maryam,64,2314,"“We only descend by the command of your Lord. To Him belongs whatever is before us, and whatever is behind us, and everything in between. And your Lord is never forgetful.",267,16,4,124,Meccan,FALSE,20
19,Mary,Maryam,65,2315,"˹He is the˺ Lord of the heavens, and the earth, and everything in between. So worship Him ˹alone˺, and be steadfast in His worship. Do you know of anyone equal to Him ˹in His attributes˺?”",267,16,4,124,Meccan,FALSE,13
19,Mary,Maryam,66,2316,"Yet ˹some˺ people ask ˹mockingly˺, “After I die, will I really be raised to life again?”",268,16,4,124,Meccan,FALSE,8
19,Mary,Maryam,67,2317,"Do ˹such˺ people not remember that We created them before, when they were nothing?",268,16,4,124,Meccan,FALSE,10
19,Mary,Maryam,68,2318,"By your Lord ˹O Prophet˺! We will surely gather them along with the devils, and then set them around Hell on their knees.",268,16,4,124,Meccan,FALSE,8
19,Mary,Maryam,69,2319,Then We will certainly begin by dragging out of every group the ones most defiant to the Most Compassionate.,268,16,4,124,Meccan,FALSE,10
19,Mary,Maryam,70,2320,And We truly know best who is most deserving of burning in it.,268,16,4,124,Meccan,FALSE,8
19,Mary,Maryam,71,2321,There is none of you who will not pass over it. ˹This is˺ a decree your Lord must fulfil.,268,16,4,124,Meccan,FALSE,10
19,Mary,Maryam,72,2322,"Then We will deliver those who were devout, leaving the wrongdoers there on their knees.",268,16,4,124,Meccan,FALSE,8
19,Mary,Maryam,73,2323,"When Our clear revelations are recited to them, the disbelievers ask the believers ˹mockingly˺, “Which of the two of us is better in status and superior in assembly?”",268,16,4,124,Meccan,FALSE,16
19,Mary,Maryam,74,2324,"˹Imagine, O  Prophet˺ how many peoples We have destroyed before them, who were far better in luxury and splendour!",268,16,4,124,Meccan,FALSE,9
19,Mary,Maryam,75,2325,"Say, ˹O Prophet,˺ “Whoever is ˹entrenched˺ in misguidance, the Most Compassionate will allow them plenty of time, until—behold!—they face what they are threatened with: either the torment or the Hour. Only then will they realize who is worse in position and inferior in manpower.”",268,16,4,124,Meccan,FALSE,26
19,Mary,Maryam,76,2326,And Allah increases in guidance those who are ˹rightly˺ guided. And the everlasting good deeds are far better with your Lord in reward and in outcome.,268,16,4,124,Meccan,FALSE,14
19,Mary,Maryam,77,2327,"Have you seen ˹O Prophet˺ the one who rejects Our revelations yet boasts, “I will definitely be granted ˹plenty of˺ wealth and children ˹if there is an afterlife˺.”?",268,16,4,124,Meccan,FALSE,8
19,Mary,Maryam,78,2328,Has he looked into the unseen or taken a pledge from the Most Compassionate?,268,16,4,124,Meccan,FALSE,7
19,Mary,Maryam,79,2329,Not at all! We certainly record whatever he claims and will increase his punishment extensively.,268,16,4,124,Meccan,FALSE,10
19,Mary,Maryam,80,2330,"And We will inherit what he boasts of, and he will come before Us all by himself.",268,16,4,124,Meccan,FALSE,5
19,Mary,Maryam,81,2331,"They have taken other gods, instead of Allah, seeking strength ˹and protection˺ through them.",268,16,4,124,Meccan,FALSE,8
19,Mary,Maryam,82,2332,But no! Those ˹gods˺ will deny their worship and turn against them.,268,16,4,124,Meccan,FALSE,7
19,Mary,Maryam,83,2333,"Do you ˹O Prophet˺ not see that We have sent the devils against the disbelievers, constantly inciting them?",269,16,4,124,Meccan,FALSE,9
19,Mary,Maryam,84,2334,"So do not be in haste against them, for indeed We are ˹closely˺ counting down their days.",269,16,4,124,Meccan,FALSE,8
19,Mary,Maryam,85,2335,"˹Watch for˺ the Day We will gather the righteous before the Most Compassionate as an honoured delegation,",269,16,4,124,Meccan,FALSE,6
19,Mary,Maryam,86,2336,and drive the wicked to Hell like a thirsty herd.,269,16,4,124,Meccan,FALSE,5
19,Mary,Maryam,87,2337,"None will have the right to intercede, except those who have taken a covenant from the Most Compassionate.",269,16,4,124,Meccan,FALSE,9
19,Mary,Maryam,88,2338,"They say, “The Most Compassionate has offspring.”",269,16,4,124,Meccan,FALSE,4
19,Mary,Maryam,89,2339,"You have certainly made an outrageous claim,",269,16,4,124,Meccan,FALSE,4
19,Mary,Maryam,90,2340,"by which the heavens are about to burst, the earth to split apart, and the mountains to crumble to pieces",269,16,4,124,Meccan,FALSE,9
19,Mary,Maryam,91,2341,in protest of attributing children to the Most Compassionate.,269,16,4,124,Meccan,FALSE,4
